StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,SAM_scale_1,SAM_scale_2,SAM_scale_3,G1_First Click,G1_Last Click,G1_Page Submit,G1_Click Count,Q74_First Click,Q74_Last Click,Q74_Page Submit,Q74_Click Count,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Passcode_static,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Passcode_improv,NASA TLX_Mental_1,NASA TLX_Physical_1,NASA TLX_Temporal_1,NASA TLX_Performance_1,NASA TLX_Effort_1,NASA TLX_Frustration_1,PostQues_1,PostQues_2,PostQues_3,PostQues_4,PostQues_5,PostQues_6,PostQues_7,attention_check_1,PostQues_8,PostQues_9,PostQues_10,PostQues_11,PostQues_12,PostQues_13,PostQues_14,PostQues_15,PostQues_16,attention_check_2,PostQues_17,PostQues_18,PostQues_19,PostQues_20,PostQues_21,PostQues_22,PostQues_23,PostQues_24,attention_check_3,PostQues_25,DemModQues_age,DemModQues_education,DemModQues_gender,DemModQues_gender_5_TEXT,DemModQues_AI,DemModQues_Chatbot,attitude/trust in ai_1,attitude/trust in ai_2,attitude/trust in ai_3,attitude/trust in ai_4,attitude/trust in ai_5,attitude/trust in ai_6,attitude/trust in ai_7,attitude/trust in ai_8,attitude/trust in ai_9,attitude/trust in ai_10,attitude/trust in ai_11,DemModQues_personal,DemModQues_interest,DemModQues_cog_1,DemModQues_cog_2,DemModQues_cog_3,DemModQues_cog_4,DemModQues_cog_5,DemModQues_cog_6,Exp_condition
2024-04-17 15:32:42,2024-04-17 15:50:22,IP Address,100,1059,TRUE,2024-04-17 15:50:22,R_5QunQb3CIpvIxCI,,,,,anonymous,EN,I consent and agree to participate,0,0,155.781,0, Unpleasant,,,0,0,300.126,0,,,,,212.613,212.613,386.109,1,9560,,,,,,7,1,4,5,6,2,Probably yes,Definitely yes,No,Yes,Probably yes,Probably yes,Probably not,Probably not,Yes,No,Uncertain if yes or no,Definitely not,No,Yes,Uncertain if yes or no,Yes,Uncertain if yes or no,Yes,Probably not,Definitely yes,Definitely not,Yes,Probably not,Probably yes,No,Uncertain if yes or no,Definitely not,Uncertain if yes or no,49,Bachelor’s degree,Female,,6,6,6,3,3,4,3,3,2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,2,Extremely Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,static-chatbot
2024-04-17 15:34:13,2024-04-17 15:50:38,IP Address,100,984,TRUE,2024-04-17 15:50:39,R_3qaprp6phyxUvwn,,,,,anonymous,EN,I consent and agree to participate,0,0,156.909,0, Unpleasant,,No Control,0,0,339.292,0,,,,,186.874,223.721,312.092,6,9560,,,,,,12,0,6,6,9,9,Probably yes,Uncertain if yes or no,No,Yes,Probably not,Probably yes,Uncertain if yes or no,Probably not,Yes,No,No,No,No,Probably yes,No,Yes,No,Yes,Yes,Yes,No,Probably yes,No,Uncertain if yes or no,No,Probably not,Definitely not,No,18,"Some college, but no degree",Non-binary,,5,5,5,5,2,3,2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),3,3,No,4,Uncertain,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,static-chatbot
2024-04-17 15:31:47,2024-04-17 15:50:40,IP Address,100,1132,TRUE,2024-04-17 15:50:40,R_164ug6LecwQ2AvX,,,,,anonymous,EN,I consent and agree to participate,0,0,157.288,0, ,,,0,0,300.276,0,,,,,,,,,,473.791,473.791,478.164,1,9560,7,1,7,16,10,3,Yes,Probably yes,Probably yes,Definitely yes,Yes,Yes,Uncertain if yes or no,Probably not,Definitely yes,No,Probably yes,No,Uncertain if yes or no,Definitely yes,Probably yes,Definitely yes,Definitely not,Yes,Yes,Yes,No,Probably yes,Uncertain if yes or no,Probably yes,Definitely not,Uncertain if yes or no,Definitely not,No,33,Bachelor’s degree,Male,,6,5,6,5,6,6,5,5,6,3,5,5,4,No,6,Somewhat Characteristic,Uncertain,Somewhat Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,chatbot
2024-04-17 15:38:04,2024-04-17 15:51:26,IP Address,100,802,TRUE,2024-04-17 15:51:27,R_3fy2k4ekoXSQYS9,,,,,anonymous,EN,I consent and agree to participate,0,0,306.444,0, Neutral, Calm,,0,0,300.133,0,,,,,,,,,,,,,,,6,0,10,6,10,8,Definitely yes,No,No,Yes,Yes,Definitely yes,No,Probably not,Definitely yes,Yes,No,No,Uncertain if yes or no,Definitely yes,No,Definitely yes,Definitely not,Yes,Yes,Definitely yes,No,Yes,No,Probably yes,Definitely not,Uncertain if yes or no,Definitely not,No,38,Associates or technical degree,Female,,3,3,5,4,4,6,4,3,3,1 (strongly disagree),3,3,2,No,5,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Extremely Characteristic,Uncertain,none
2024-04-17 15:29:30,2024-04-17 15:52:03,IP Address,100,1352,TRUE,2024-04-17 15:52:03,R_7LHYYBTL2zCOm5Z,,,,,anonymous,EN,I consent and agree to participate,0,0,245.85,0, Unpleasant,,,0,0,300.127,0,302.103,302.103,374.618,1,,,,,,,,,,,2,0,12,17,2,13,Definitely yes,Definitely yes,Definitely not,Definitely yes,Probably not,No,No,Probably not,Yes,Definitely not,Yes,No,No,Definitely yes,Probably not,Yes,Definitely not,Yes,Definitely yes,Definitely yes,No,Uncertain if yes or no,Probably not,Uncertain if yes or no,No,Probably not,Definitely not,No,33,High school diploma or GED,Male,,5,7-Very Familiar,7 (strongly agree),5,5,4,6,5,3,2,3,3,3,No,7-Very interested,Uncertain,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,survey-based
2024-04-17 15:39:47,2024-04-17 15:52:23,IP Address,100,755,TRUE,2024-04-17 15:52:23,R_7hxSOzxze9AfaBz,,,,,anonymous,EN,I consent and agree to participate,0,0,187.466,0, ,,,0,0,300.192,0,,,,,,,,,,,,,,,2,0,1,12,5,0,Definitely yes,Yes,Probably yes,Yes,Probably yes,Yes,Yes,Probably not,Yes,No,No,No,Uncertain if yes or no,Yes,No,Yes,No,Yes,Yes,Yes,No,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,No,Probably yes,Definitely not,No,39,"Some college, but no degree",Female,,3,3,2,2,1 (strongly disagree),3,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),2,2,2,Yes,1-Not interested at all,Uncertain,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,Uncertain,Somewhat Uncharacteristic,none
2024-04-17 15:06:33,2024-04-17 15:52:37,IP Address,100,2764,TRUE,2024-04-17 15:52:38,R_4DLOmaZC15jyn86,,,,,anonymous,EN,I consent and agree to participate,81.066,372.738,374.258,4, Neutral,,Full Control,54.427,54.879,300.114,2,,,,,62.364,1119.819,1123.123,15,9560,,,,,,17,15,16,15,17,2,Yes,Probably yes,No,Uncertain if yes or no,Probably yes,Probably yes,Uncertain if yes or no,Probably not,Yes,No,Uncertain if yes or no,Probably not,Definitely yes,Probably not,No,Yes,Definitely yes,Yes,Probably not,Yes,Probably not,Probably not,Definitely not,Probably not,Uncertain if yes or no,Yes,Definitely not,Definitely not,54,Bachelor’s degree,Male,,7-Very Familiar,6,7 (strongly agree),6,6,7 (strongly agree),7 (strongly agree),6,5,6,6,5,6,No,7-Very interested,Extremely Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Uncertain,Extremely Characteristic,Somewhat Characteristic,static-chatbot
2024-04-17 15:35:26,2024-04-17 15:52:40,IP Address,100,1033,TRUE,2024-04-17 15:52:41,R_1VO4AmrlzOoEDp7,,,,,anonymous,EN,I consent and agree to participate,0,0,158.319,0, Unpleasant,,,0,0,302.036,0,,,,,164.638,164.638,303.259,1,9560,,,,,,17,0,15,5,6,13,Definitely yes,Uncertain if yes or no,No,Probably yes,Probably not,Probably yes,Probably not,Probably not,Definitely not,Definitely not,Probably not,Probably not,Uncertain if yes or no,Yes,Probably not,Definitely yes,No,Yes,Definitely yes,Definitely yes,No,Uncertain if yes or no,Uncertain if yes or no,No,No,Probably not,Definitely not,Uncertain if yes or no,37,Associates or technical degree,Female,,1-Not familiar at all,5,6,5,4,4,5,2,1 (strongly disagree),4,4,5,5,No,4,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Uncertain,static-chatbot
2024-04-17 15:29:34,2024-04-17 15:53:35,IP Address,100,1440,TRUE,2024-04-17 15:53:35,R_5ESeOLRmkUxBs3x,,,,,anonymous,EN,I consent and agree to participate,33.292,197.394,198.238,4, Unpleasant,,No Control,10.369,197.376,300.065,6,,,,,,,,,,,,,,,20,20,20,20,20,20,Yes,Yes,No,Yes,Yes,No,No,Probably not,Yes,Probably yes,No,No,No,Probably yes,No,Yes,No,Yes,Probably yes,Probably not,No,Uncertain if yes or no,No,Yes,No,Uncertain if yes or no,Definitely not,No,51,High school diploma or GED,Female,,3,3,4,4,5,5,4,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),3,4,1 (strongly disagree),No,2,Somewhat Uncharacteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,none
2024-04-17 15:42:55,2024-04-17 15:53:50,IP Address,100,654,TRUE,2024-04-17 15:53:50,R_1pnV3ooa0tV8q0I,,,,,anonymous,EN,I consent and agree to participate,0,0,155.684,0, Unpleasant,,No Control,0,0,300.138,0,,,,,,,,,,,,,,,12,2,8,16,12,4,Definitely yes,Definitely yes,Definitely not,Yes,Probably not,Definitely yes,Uncertain if yes or no,Probably not,Definitely yes,Definitely not,No,Probably not,No,No,No,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Uncertain if yes or no,Probably not,Uncertain if yes or no,No,Definitely not,Probably not,Definitely not,No,27,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Male,,3,5,6,6,3,5,5,2,3,3,3,2,2,No,3,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,none
2024-04-17 15:38:35,2024-04-17 15:54:08,IP Address,100,933,TRUE,2024-04-17 15:54:09,R_7QiKOJ5XjT9uGK4,,,,,anonymous,EN,I consent and agree to participate,0,0,157.525,0, ,,,0,0,300.222,0,,,,,127.576,301.569,302.433,6,9560,,,,,,5,0,10,10,8,2,Yes,No,Yes,Yes,Probably not,Yes,Probably not,Probably not,Definitely yes,No,Uncertain if yes or no,Probably not,Uncertain if yes or no,Yes,No,Yes,No,Yes,Yes,Yes,Uncertain if yes or no,Probably yes,Uncertain if yes or no,Probably yes,No,Uncertain if yes or no,Definitely not,Probably yes,26,"Some college, but no degree",Male,,5,5,5,5,4,4,4,3,4,1 (strongly disagree),3,4,1 (strongly disagree),No,3,Extremely Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,static-chatbot
2024-04-17 15:31:14,2024-04-17 15:54:25,IP Address,100,1390,TRUE,2024-04-17 15:54:26,R_2AqOU8Ieio9M03T,,,,,anonymous,EN,I consent and agree to participate,0,0,166.012,0, Unpleasant,,No Control,0,0,300.035,0,,,,,364.034,576.389,660.461,3,9560,,,,,,16,2,8,10,14,6,Yes,Uncertain if yes or no,Uncertain if yes or no,Probably not,Probably not,Probably yes,Probably not,Probably not,Probably yes,Probably not,Probably yes,No,No,Probably not,No,Yes,No,Yes,Definitely yes,Definitely yes,No,Uncertain if yes or no,No,Uncertain if yes or no,Probably not,Uncertain if yes or no,Definitely not,Probably not,40,"Some college, but no degree",Male,,2,3,6,5,4,6,5,2,5,3,4,4,1 (strongly disagree),No,2,Uncertain,Uncertain,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,static-chatbot
2024-04-17 15:36:19,2024-04-17 15:54:31,IP Address,100,1091,TRUE,2024-04-17 15:54:31,R_6NCIgyfG2umUcX7,,,,,anonymous,EN,I consent and agree to participate,157.789,157.789,158.477,1, , Calm,,6.666,156.168,300.242,7,,,,,9.043,262.376,301.577,12,9560,,,,,,2,0,5,12,5,10,Probably yes,Definitely yes,Probably not,Yes,Probably not,Yes,No,Probably not,Uncertain if yes or no,Definitely not,No,No,Uncertain if yes or no,Uncertain if yes or no,No,Yes,Definitely not,Yes,Probably not,Yes,No,Uncertain if yes or no,No,Probably not,No,Probably not,Definitely not,No,42,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Female,,4,4,5,2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,4,Uncertain,Uncertain,Uncertain,Uncertain,Extremely Characteristic,Somewhat Characteristic,static-chatbot
2024-04-17 15:35:51,2024-04-17 15:54:40,IP Address,100,1128,TRUE,2024-04-17 15:54:41,R_2MChraPyOLGktyN,,,,,anonymous,EN,I consent and agree to participate,0,0,207.546,0, Unpleasant,Excited,No Control,0,0,300.037,0,0,0,302.878,0,,,,,,,,,,,16,0,18,20,20,3,Definitely yes,Definitely yes,Definitely not,Definitely yes,No,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely not,Probably yes,Definitely not,Definitely not,Uncertain if yes or no,Definitely not,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Definitely not,Uncertain if yes or no,No,Probably not,Definitely not,Probably not,Definitely not,No,32,High school diploma or GED,Male,,6,7-Very Familiar,7 (strongly agree),5,5,6,6,6,2,1 (strongly disagree),3,3,3,No,6,Somewhat Uncharacteristic,Uncertain,Extremely Uncharacteristic,Uncertain,Somewhat Characteristic,Somewhat Characteristic,survey-based
2024-04-17 15:31:41,2024-04-17 15:55:57,IP Address,100,1455,TRUE,2024-04-17 15:55:57,R_6hSS1KQ3AnzZS2V,,,,,anonymous,EN,I consent and agree to participate,0,0,162.132,0, ,,No Control,161.169,248.062,300.137,2,0,0,306.366,0,,,,,,,,,,,12,0,12,8,12,13,Yes,Uncertain if yes or no,Probably yes,Yes,Probably yes,Yes,Probably not,Probably not,Yes,Uncertain if yes or no,Uncertain if yes or no,Probably not,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Yes,Uncertain if yes or no,Yes,Probably yes,Yes,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Probably not,Probably yes,Definitely not,Uncertain if yes or no,26,Bachelor’s degree,Prefer not to disclose,,4,3,5,3,3,3,4,2,1 (strongly disagree),1 (strongly disagree),4,4,3,No,5,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,survey-based
2024-04-17 15:30:08,2024-04-17 15:56:04,IP Address,100,1555,TRUE,2024-04-17 15:56:05,R_1vso3xURlOBDM4N,,,,,anonymous,EN,I consent and agree to participate,306.522,306.522,307.782,1, Neutral,,,14.439,275.066,300.253,4,,,,,,,,,,25.538,514.935,520.306,6,9560,10,10,10,10,10,10,Yes,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,No,Uncertain if yes or no,Yes,Uncertain if yes or no,Yes,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Definitely not,Uncertain if yes or no,44,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Female,,4,4,4,4,4,4,4,4,4,4,4,4,4,No,4,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,chatbot
2024-04-17 15:36:38,2024-04-17 15:56:30,IP Address,100,1191,TRUE,2024-04-17 15:56:30,R_1uQBpAmYGVGzMny,,,,,anonymous,EN,I consent and agree to participate,0,0,156.851,0, Unpleasant,,No Control,221.295,256.814,300.132,3,,,,,325,325,330.974,1,9560,,,,,,16,0,10,15,15,10,Yes,Definitely yes,No,Definitely yes,Probably yes,Definitely yes,Definitely not,Probably not,Definitely yes,No,Probably yes,No,Uncertain if yes or no,Definitely yes,No,Definitely yes,Definitely not,Yes,Definitely yes,Yes,Probably yes,No,Uncertain if yes or no,Probably not,Definitely not,No,Definitely not,No,33,"Some college, but no degree",Male,,5,7-Very Familiar,6,6,5,7 (strongly agree),7 (strongly agree),3,5,3,4,4,2,No,3,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Uncertain,static-chatbot
2024-04-17 15:33:20,2024-04-17 15:56:33,IP Address,100,1392,TRUE,2024-04-17 15:56:34,R_27NVLv5QEB0aM9k,,,,,anonymous,EN,I consent and agree to participate,0,0,171.231,0, , Calm,,0,0,300.154,0,0,0,440.135,0,,,,,,,,,,,16,0,10,10,16,12,Yes,Yes,Uncertain if yes or no,Yes,Uncertain if yes or no,Definitely yes,No,Probably not,Definitely yes,Uncertain if yes or no,Yes,No,No,Definitely yes,No,Definitely yes,Definitely yes,Yes,Yes,Yes,Probably not,No,Yes,Uncertain if yes or no,No,No,Definitely not,Probably not,66,High school diploma or GED,Female,,5,5,4,4,4,3,3,4,2,2,2,2,2,No,5,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Uncertain,survey-based
2024-04-17 15:38:25,2024-04-17 15:56:57,IP Address,100,1112,TRUE,2024-04-17 15:56:58,R_2D2J3k8iN87WIdq,,,,,anonymous,EN,I consent and agree to participate,0,0,161.159,0, Neutral,,,0,0,300.236,0,,,,,,,,,,460.411,460.411,463.327,1,9560,12,3,11,15,16,4,Yes,Yes,Uncertain if yes or no,Uncertain if yes or no,Yes,Yes,No,Probably not,Yes,No,Yes,No,Uncertain if yes or no,Yes,Yes,Yes,No,Yes,Yes,Yes,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Probably yes,No,Yes,Definitely not,Uncertain if yes or no,38,"Some college, but no degree",Male,,6,6,4,4,4,4,4,2,4,4,4,3,3,No,4,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,chatbot
2024-04-17 15:42:09,2024-04-17 15:57:48,IP Address,100,938,TRUE,2024-04-17 15:57:48,R_7ThjjE7v5Q6E7x7,,,,,anonymous,EN,I consent and agree to participate,255.866,255.866,256.207,1, Unpleasant,,No Control,151.461,151.461,300.038,1,,,,,,,,,,,,,,,0,0,12,6,2,0,Definitely yes,Probably yes,Uncertain if yes or no,Yes,No,Yes,Definitely not,Probably not,Definitely yes,Definitely not,No,No,Probably not,Yes,Definitely not,Definitely yes,No,Yes,Yes,Yes,No,No,No,Uncertain if yes or no,Definitely not,Probably yes,Definitely not,No,24,"Some college, but no degree",Prefer to self-describe,genderfluid,2,3,3,4,2,2,3,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),2,1 (strongly disagree),Yes,2,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,none
2024-04-17 15:34:04,2024-04-17 15:58:15,IP Address,100,1451,TRUE,2024-04-17 15:58:16,R_3amR2crY8CVPrMZ,,,,,anonymous,EN,I consent and agree to participate,0,0,168.863,0, Neutral,,,165.569,165.569,300.132,1,216.686,216.686,329.08,1,,,,,,,,,,,14,1,7,15,16,5,Definitely yes,Yes,No,Yes,Yes,Definitely yes,No,Probably not,Definitely yes,Definitely not,No,No,No,Yes,No,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,No,Yes,Yes,Uncertain if yes or no,No,Probably yes,Definitely not,Uncertain if yes or no,37,"Some college, but no degree",Female,,6,7-Very Familiar,7 (strongly agree),5,7 (strongly agree),7 (strongly agree),7 (strongly agree),6,7 (strongly agree),5,5,5,4,No,7-Very interested,Somewhat Uncharacteristic,Uncertain,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,survey-based
2024-04-17 15:40:56,2024-04-17 15:59:02,IP Address,100,1086,TRUE,2024-04-17 15:59:03,R_1ewXrYrSxKO2jbN,,,,,anonymous,EN,I consent and agree to participate,0,0,164.698,0, ,,,6.32,157.569,300.145,3,,,,,164.383,164.383,305.462,1,9560,,,,,,3,1,0,0,20,3,Definitely yes,Definitely yes,Probably not,Definitely not,Definitely yes,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely not,Definitely yes,Definitely not,Uncertain if yes or no,Probably yes,No,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Definitely not,Probably yes,Probably yes,Probably yes,Definitely not,No,Definitely not,Uncertain if yes or no,46,Associates or technical degree,Male,,3,3,7 (strongly agree),7 (strongly agree),5,6,7 (strongly agree),5,2,1 (strongly disagree),5,5,4,No,2,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,static-chatbot
2024-04-17 15:47:11,2024-04-17 15:59:07,IP Address,100,715,TRUE,2024-04-17 15:59:07,R_2DMSelykkZmMprT,,,,,anonymous,EN,I consent and agree to participate,0,0,158.285,0, Unpleasant,,No Control,0,0,300.026,0,,,,,,,,,,,,,,,14,5,12,8,10,12,Yes,No,Probably yes,No,Probably yes,Probably not,No,Probably not,Probably not,No,No,No,Probably yes,Yes,No,Definitely yes,Definitely not,Yes,Yes,Definitely yes,No,Uncertain if yes or no,No,Uncertain if yes or no,No,Probably not,Definitely not,Uncertain if yes or no,31,Bachelor’s degree,Female,,4,4,6,4,4,5,5,2,3,3,4,4,2,No,4,Somewhat Characteristic,Somewhat Uncharacteristic,Uncertain,Uncertain,Uncertain,Uncertain,none
2024-04-17 15:42:23,2024-04-17 15:59:18,IP Address,100,1014,TRUE,2024-04-17 15:59:19,R_2LYjExGcLxU36az,,,,,anonymous,EN,I consent and agree to participate,0,0,176.457,0, Unpleasant,,,162.072,243,300.157,13,,,,,,,,,,,,,,,12,12,18,10,14,12,Definitely yes,Definitely yes,Probably not,Definitely yes,Probably yes,Definitely yes,No,Probably not,Definitely yes,Definitely not,No,No,Probably not,Definitely yes,No,Definitely yes,Definitely not,Yes,Definitely yes,Yes,No,No,No,Uncertain if yes or no,No,Probably not,Definitely not,No,45,Bachelor’s degree,Female,,6,6,6,4,4,6,5,1 (strongly disagree),4,1 (strongly disagree),4,4,4,No,2,Extremely Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,none
2024-04-17 15:22:13,2024-04-17 15:59:20,IP Address,100,2226,TRUE,2024-04-17 15:59:20,R_7mgx7r8sVpoU2i0,,,,,anonymous,EN,I consent and agree to participate,12.006,22.686,162.495,2, ,,,0,0,300.148,0,,,,,,,,,,1405.001,1405.001,1413.037,1,9560,14,0,6,6,18,6,Probably yes,Yes,Uncertain if yes or no,Probably yes,Yes,Yes,Probably not,Probably not,Yes,No,Yes,No,Probably not,Yes,No,Probably yes,No,Yes,Definitely yes,Definitely yes,No,No,No,Uncertain if yes or no,No,Uncertain if yes or no,Definitely not,Uncertain if yes or no,38,Bachelor’s degree,Male,,2,2,3,2,1 (strongly disagree),2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,2,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,chatbot
2024-04-17 15:40:46,2024-04-17 15:59:20,IP Address,100,1114,TRUE,2024-04-17 15:59:21,R_1IaY8hyDOaG5vTR,,,,,anonymous,EN,I consent and agree to participate,0,0,158.093,0, ,,,54.094,157.916,300.021,2,,,,,,,,,,458.185,458.185,460.337,1,9560,5,2,9,12,9,3,Definitely yes,Definitely yes,Definitely yes,Definitely yes,No,Definitely yes,No,Probably not,Definitely yes,No,Uncertain if yes or no,Definitely not,Uncertain if yes or no,Definitely yes,Probably yes,Definitely yes,No,Yes,Uncertain if yes or no,Yes,No,Uncertain if yes or no,Yes,Uncertain if yes or no,Definitely not,Definitely not,Definitely not,Uncertain if yes or no,22,Associates or technical degree,Male,,5,4,4,4,5,5,4,2,3,4,4,4,5,No,4,Somewhat Characteristic,Uncertain,Somewhat Characteristic,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,chatbot
